time	flux	flux_err	mag	mag_err	zp	band
59000.49	2.4963711012616262e-15	1.7555373184543686e-17	15.689	0.008	-20.818	ZTF_g
59000.59	2.4791310025790675e-15	2.2176359166004344e-17	15.696	0.01	-20.818	ZTF_g
59000.69	2.4619202223678456e-15	2.708985127654763e-17	15.704	0.012	-20.818	ZTF_g
59000.79	2.444739058790339e-15	3.205714164674076e-17	15.711	0.014	-20.818	ZTF_g
59000.89	2.4275872352776946e-15	3.694465048444693e-17	15.719	0.017	-20.818	ZTF_g
59000.99	2.4104637653327055e-15	4.1666667249734744e-17	15.727	0.019	-20.818	ZTF_g
59001.09	2.3933668125320974e-15	4.616195350421163e-17	15.734	0.021	-20.818	ZTF_g
59001.19	2.3762935454865382e-15	5.0383467766013675e-17	15.742	0.023	-20.818	ZTF_g
59001.29	2.3592399883475396e-15	5.4293458834224155e-17	15.75	0.025	-20.818	ZTF_g
59001.39	2.3422008662278856e-15	5.786092837202697e-17	15.758	0.027	-20.818	ZTF_g
59001.49	2.3251694496667544e-15	6.106021804344846e-17	15.766	0.029	-20.818	ZTF_g
59001.59	2.3081374859046394e-15	6.387016794657164e-17	15.774	0.03	-20.818	ZTF_g
59001.69	2.291095453524402e-15	6.627358877729387e-17	15.782	0.031	-20.818	ZTF_g
59001.79	2.2740330367429628e-15	6.825691485187411e-17	15.79	0.033	-20.818	ZTF_g
59001.89	2.2569396136579003e-15	6.980996275995976e-17	15.798	0.034	-20.818	ZTF_g
59001.99	2.2398047339981657e-15	7.092575517797263e-17	15.806	0.034	-20.818	ZTF_g
59002.09	2.222618586756917e-15	7.160038662424329e-17	15.815	0.035	-20.818	ZTF_g
59002.19	2.205372458629517e-15	7.183291723258432e-17	15.823	0.035	-20.818	ZTF_g
59002.29	2.188059184058186e-15	7.162528609593682e-17	15.832	0.036	-20.818	ZTF_g
59002.39	2.1706735868171166e-15	7.098223923762835e-17	15.84	0.036	-20.818	ZTF_g
59002.49	2.1532129132286827e-15	6.991126990188019e-17	15.849	0.035	-20.818	ZTF_g
59002.59	2.1356772015037355e-15	6.842256946936186e-17	15.858	0.035	-20.818	ZTF_g
59002.69	2.1180692709322757e-15	6.652898210418127e-17	15.867	0.034	-20.818	ZTF_g
59002.79	2.100394298806703e-15	6.424597096824511e-17	15.876	0.033	-20.818	ZTF_g
59002.89	2.082659326186539e-15	6.159162262652822e-17	15.885	0.032	-20.818	ZTF_g
59002.99	2.0648727642856e-15	5.858671625015457e-17	15.895	0.031	-20.818	ZTF_g
59003.09	2.0470439022347482e-15	5.525489666146713e-17	15.904	0.029	-20.818	ZTF_g
59003.19	2.029182417774776e-15	5.1623016657132395e-17	15.914	0.028	-20.818	ZTF_g
59003.29	2.011297891593892e-15	4.772176317159219e-17	15.923	0.026	-20.818	ZTF_g
59003.39	1.993399326504218e-15	4.358677745411315e-17	15.933	0.024	-20.818	ZTF_g
59003.49	1.9754946718598303e-15	3.926067375922858e-17	15.943	0.022	-20.818	ZTF_g
59003.59	1.9575903585764092e-15	3.479677508175955e-17	15.953	0.019	-20.818	ZTF_g
59003.69	1.9396911169068756e-15	3.026630315901804e-17	15.963	0.017	-20.818	ZTF_g
59003.79	1.921800291428991e-15	2.577282163033562e-17	15.973	0.015	-20.818	ZTF_g
59003.89	1.903920283054157e-15	2.148219849999607e-17	15.983	0.012	-20.818	ZTF_g
59003.99	1.8860529958702033e-15	1.7683126386572336e-17	15.993	0.01	-20.818	ZTF_g
59004.09	1.868200285334235e-15	1.4880364769043837e-17	16.003	0.009	-20.818	ZTF_g
59004.19	1.8503644065263906e-15	1.3776027328691868e-17	16.014	0.008	-20.818	ZTF_g
59004.29	1.8325484611574984e-15	1.4774559216447654e-17	16.024	0.009	-20.818	ZTF_g
59004.39	1.814756834630805e-15	1.7489823048489493e-17	16.035	0.01	-20.818	ZTF_g
59004.49	1.79699559368246e-15	2.1214718055134773e-17	16.046	0.013	-20.818	ZTF_g
59004.59	1.779272829194232e-15	2.543559477283579e-17	16.056	0.016	-20.818	ZTF_g
59004.69	1.761598668423519e-15	2.9860985420314706e-17	16.067	0.018	-20.818	ZTF_g
59004.79	1.743984682270973e-15	3.4327202684363184e-17	16.078	0.021	-20.818	ZTF_g
59004.89	1.7264431098802475e-15	3.873584154744983e-17	16.089	0.024	-20.818	ZTF_g
59004.99	1.7089860925742986e-15	4.3022703406772476e-17	16.1	0.027	-20.818	ZTF_g
59005.09	1.6916249215579328e-15	4.714276320378323e-17	16.111	0.03	-20.818	ZTF_g
59005.19	1.6743693003842715e-15	5.1062608524040133e-17	16.122	0.033	-20.818	ZTF_g
59005.29	1.657226621075015e-15	5.4756412068255644e-17	16.134	0.036	-20.818	ZTF_g
59005.39	1.640201254169792e-15	5.820364899972065e-17	16.145	0.039	-20.818	ZTF_g
59005.49	1.623293871058809e-15	6.13877197897422e-17	16.156	0.041	-20.818	ZTF_g
59005.59	1.6065008885794035e-15	6.429506814450969e-17	16.167	0.043	-20.818	ZTF_g
59005.69	1.5898143394624458e-15	6.691459751323632e-17	16.179	0.046	-20.818	ZTF_g
59005.79	1.5732226196520079e-15	6.923730107873683e-17	16.19	0.048	-20.818	ZTF_g
59005.89	1.5567115886409462e-15	7.125602969782375e-17	16.201	0.05	-20.818	ZTF_g
59005.99	1.540265663528603e-15	7.296534605913449e-17	16.213	0.051	-20.818	ZTF_g
59006.09	1.5238688889492488e-15	7.436143864108487e-17	16.225	0.053	-20.818	ZTF_g
59006.19	1.5075059831833281e-15	7.544207781297433e-17	16.236	0.054	-20.818	ZTF_g
59006.29	1.4911633605508023e-15	7.62066011224251e-17	16.248	0.055	-20.818	ZTF_g
59006.39	1.4748301305576978e-15	7.665591765116359e-17	16.26	0.056	-20.818	ZTF_g
59006.49	1.4584990737170748e-15	7.679252305164707e-17	16.272	0.057	-20.818	ZTF_g
59006.59	1.4421675841400006e-15	7.662051751286501e-17	16.284	0.058	-20.818	ZTF_g
59006.69	1.4258383071851633e-15	7.614560573271443e-17	16.297	0.058	-20.818	ZTF_g
59006.79	1.409518850715282e-15	7.537503984095833e-17	16.309	0.058	-20.818	ZTF_g
59006.89	1.3932209888082747e-15	7.43175245964885e-17	16.322	0.058	-20.818	ZTF_g
59006.99	1.376959841730004e-15	7.298311230967104e-17	16.335	0.058	-20.818	ZTF_g
59007.09	1.3607530700435235e-15	7.138309285546803e-17	16.348	0.057	-20.818	ZTF_g
59007.19	1.344620083213437e-15	6.952988254540664e-17	16.36	0.056	-20.818	ZTF_g
59007.29	1.3285812631127583e-15	6.743691592455875e-17	16.373	0.055	-20.818	ZTF_g
59007.39	1.312657201919394e-15	6.511854479892503e-17	16.387	0.054	-20.818	ZTF_g
59007.49	1.2968679433985414e-15	6.258994928340036e-17	16.4	0.052	-20.818	ZTF_g
59007.59	1.2812321878895901e-15	5.986706646676662e-17	16.413	0.051	-20.818	ZTF_g
59007.69	1.2657666057076807e-15	5.696654779987714e-17	16.426	0.049	-20.818	ZTF_g
59007.79	1.2504857093989512e-15	5.390576769129345e-17	16.439	0.047	-20.818	ZTF_g
59007.89	1.235402132458172e-15	5.070287700272833e-17	16.452	0.045	-20.818	ZTF_g
59007.99	1.2205269461656778e-15	4.737689044370796e-17	16.466	0.042	-20.818	ZTF_g
59008.09	1.2058699707998523e-15	4.3947820036146564e-17	16.479	0.04	-20.818	ZTF_g
59008.19	1.1914400815276203e-15	4.043687997883446e-17	16.492	0.037	-20.818	ZTF_g
59008.29	1.1772455084843164e-15	3.6866807989597847e-17	16.505	0.034	-20.818	ZTF_g
59008.39	1.1632941310081572e-15	3.3262385156613596e-17	16.518	0.031	-20.818	ZTF_g
59008.49	1.1495937666612576e-15	2.965130802817567e-17	16.531	0.028	-20.818	ZTF_g
59008.59	1.1361524537777354e-15	2.6065711402467834e-17	16.543	0.025	-20.818	ZTF_g
59008.69	1.1229786716020205e-15	2.254494277533421e-17	16.556	0.022	-20.818	ZTF_g
59008.79	1.1100812267258327e-15	1.9140839026044043e-17	16.569	0.019	-20.818	ZTF_g
59008.89	1.097468822766885e-15	1.5928140002675292e-17	16.581	0.016	-20.818	ZTF_g
59008.99	1.0851495888110186e-15	1.30250912078633e-17	16.593	0.013	-20.818	ZTF_g
59009.09	1.0731306123367766e-15	1.062969188728606e-17	16.605	0.011	-20.818	ZTF_g
59009.19	1.06141747524373e-15	9.051010401288082e-18	16.617	0.009	-20.818	ZTF_g
59009.29	1.0500137925325707e-15	8.608811530049454e-18	16.629	0.009	-20.818	ZTF_g
59009.39	1.0389207704027143e-15	9.313729346709532e-18	16.641	0.01	-20.818	ZTF_g
59009.49	1.0281368543716279e-15	1.0798707355974462e-17	16.652	0.011	-20.818	ZTF_g
59009.59	1.0176574771397987e-15	1.265870261465646e-17	16.663	0.014	-20.818	ZTF_g
59009.69	1.0074748630394267e-15	1.4630283602563886e-17	16.674	0.016	-20.818	ZTF_g
59009.79	9.975781548273095e-16	1.6565765153879037e-17	16.685	0.018	-20.818	ZTF_g
59009.89	9.879539455481186e-16	1.8381833252174352e-17	16.695	0.02	-20.818	ZTF_g
59009.99	9.785868771744676e-16	2.0028939148737154e-17	16.705	0.022	-20.818	ZTF_g
59010.09	9.694602219687234e-16	2.1475989103785104e-17	16.716	0.024	-20.818	ZTF_g
59010.19	9.605564482852351e-16	2.2702752094608468e-17	16.726	0.026	-20.818	ZTF_g
59010.29	9.518577735621453e-16	2.3695953684736847e-17	16.736	0.027	-20.818	ZTF_g
59010.39	9.433467064802922e-16	2.4447168911902943e-17	16.745	0.028	-20.818	ZTF_g
59010.49	9.350065806448338e-16	2.495163153193906e-17	16.755	0.029	-20.818	ZTF_g
59010.59	9.268220816827318e-16	2.5207532198124414e-17	16.764	0.03	-20.818	ZTF_g
59010.69	9.187797449771764e-16	2.5215588731670446e-17	16.774	0.03	-20.818	ZTF_g
59010.79	9.108681886724978e-16	2.4978768157348373e-17	16.783	0.03	-20.818	ZTF_g
59010.89	9.030779141169048e-16	2.4502095222641695e-17	16.793	0.029	-20.818	ZTF_g
59010.99	8.95400985488858e-16	2.37925268832751e-17	16.802	0.029	-20.818	ZTF_g
59011.09	8.878307048110341e-16	2.2858887437009685e-17	16.811	0.028	-20.818	ZTF_g
59011.19	8.803612847687129e-16	2.171187237805143e-17	16.82	0.027	-20.818	ZTF_g
59011.29	8.729875183726124e-16	2.0364149147781535e-17	16.829	0.025	-20.818	ZTF_g
59011.39	8.657044460739879e-16	1.8830616836982127e-17	16.839	0.024	-20.818	ZTF_g
59011.49	8.58507018886e-16	1.7128954636351865e-17	16.848	0.022	-20.818	ZTF_g
59011.59	8.513897581308607e-16	1.528074027278717e-17	16.857	0.019	-20.818	ZTF_g
59011.69	8.44346422362306e-16	1.3313788638503527e-17	16.866	0.017	-20.818	ZTF_g
59011.79	8.373698431315804e-16	1.1267340297304039e-17	16.875	0.015	-20.818	ZTF_g
59011.89	8.304521276207271e-16	9.204527693783632e-18	16.884	0.012	-20.818	ZTF_g
59011.99	8.235849981539725e-16	7.24476255397915e-18	16.893	0.01	-20.818	ZTF_g
59012.09	8.167601350753119e-16	5.6464988295083086e-18	16.902	0.008	-20.818	ZTF_g
59012.19	8.099695197927618e-16	4.921076350376692e-18	16.911	0.007	-20.818	ZTF_g
59012.29	8.032057776730157e-16	5.514247996665436e-18	16.92	0.007	-20.818	ZTF_g
59012.39	7.96462529875018e-16	7.138053182172333e-18	16.929	0.01	-20.818	ZTF_g
59012.49	7.897347609147669e-16	9.270291751891214e-18	16.938	0.013	-20.818	ZTF_g
59012.59	7.830191854161005e-16	1.1621988087813662e-17	16.948	0.016	-20.818	ZTF_g
59012.69	7.763146065299199e-16	1.4060860459336224e-17	16.957	0.02	-20.818	ZTF_g
59012.79	7.696221148089312e-16	1.65198917203368e-17	16.966	0.023	-20.818	ZTF_g
59012.89	7.62944836049124e-16	1.8959665337061418e-17	16.976	0.027	-20.818	ZTF_g
59012.99	7.562874549704243e-16	2.1353865494719965e-17	16.985	0.031	-20.818	ZTF_g
59013.09	7.496557215703222e-16	2.3683252338679806e-17	16.995	0.034	-20.818	ZTF_g
59013.19	7.430559547766431e-16	2.5932901775738595e-17	17.004	0.038	-20.818	ZTF_g
59013.29	7.364945421895517e-16	2.809081119541347e-17	17.014	0.041	-20.818	ZTF_g
59013.39	7.299774369739369e-16	3.014712287101567e-17	17.024	0.045	-20.818	ZTF_g
59013.49	7.23509652267545e-16	3.2093645683835253e-17	17.033	0.048	-20.818	ZTF_g
59013.59	7.170947549064119e-16	3.3923529161654476e-17	17.043	0.051	-20.818	ZTF_g
59013.69	7.107343633059569e-16	3.5631019457727474e-17	17.053	0.054	-20.818	ZTF_g
59013.79	7.044277939137503e-16	3.7211269527695015e-17	17.062	0.057	-20.818	ZTF_g
59013.89	6.981722669437116e-16	3.866021078412804e-17	17.072	0.06	-20.818	ZTF_g
59013.99	6.9196347612291e-16	3.9974474729061514e-17	17.082	0.063	-20.818	ZTF_g
59014.09	6.857961921720065e-16	4.115134375426696e-17	17.091	0.065	-20.818	ZTF_g
59014.19	6.796648674911056e-16	4.218872404958115e-17	17.101	0.067	-20.818	ZTF_g
59014.29	6.735642419421081e-16	4.308513618867826e-17	17.111	0.069	-20.818	ZTF_g
59014.39	6.674899492219314e-16	4.383971956367039e-17	17.121	0.071	-20.818	ZTF_g
59014.49	6.614391234546239e-16	4.4452247170778505e-17	17.131	0.073	-20.818	ZTF_g
59014.59	6.554110057393264e-16	4.492314742442233e-17	17.141	0.074	-20.818	ZTF_g
59014.69	6.494075474248205e-16	4.525352956298776e-17	17.151	0.076	-20.818	ZTF_g
59014.79	6.434338832629821e-16	4.544520051820689e-17	17.161	0.077	-20.818	ZTF_g
59014.89	6.374981586792577e-16	4.5500632683703164e-17	17.171	0.077	-20.818	ZTF_g
59014.99	6.316108083631952e-16	4.5422884672008964e-17	17.181	0.078	-20.818	ZTF_g
59015.09	6.257837653979924e-16	4.5215508808261507e-17	17.191	0.078	-20.818	ZTF_g
59015.19	6.200296696905425e-16	4.4882453217200754e-17	17.201	0.079	-20.818	ZTF_g
59015.29	6.143610774651437e-16	4.4427962027847525e-17	17.211	0.079	-20.818	ZTF_g
59015.39	6.087896716852165e-16	4.3856477180747916e-17	17.221	0.078	-20.818	ZTF_g
59015.49	6.033254746035237e-16	4.317254545283158e-17	17.231	0.078	-20.818	ZTF_g
59015.59	5.979760624277266e-16	4.238073420183513e-17	17.24	0.077	-20.818	ZTF_g
59015.69	5.927457839806306e-16	4.1485559382694834e-17	17.25	0.076	-20.818	ZTF_g
59015.79	5.876350761564624e-16	4.0491435500068376e-17	17.259	0.075	-20.818	ZTF_g
59015.89	5.826404156088968e-16	3.940268621410083e-17	17.268	0.073	-20.818	ZTF_g
59015.99	5.777549730665552e-16	3.822361592575321e-17	17.278	0.072	-20.818	ZTF_g
59016.09	5.729693900065873e-16	3.6958596485391916e-17	17.287	0.07	-20.818	ZTF_g
59016.19	5.682725541285872e-16	3.561215662206694e-17	17.296	0.068	-20.818	ZTF_g
59016.29	5.636523719804289e-16	3.418907059725852e-17	17.304	0.066	-20.818	ZTF_g
59016.39	5.590965384564686e-16	3.26944429683738e-17	17.313	0.063	-20.818	ZTF_g
59016.49	5.545933023064869e-16	3.113378673944326e-17	17.322	0.061	-20.818	ZTF_g
59016.59	5.501322284148818e-16	2.951309288957159e-17	17.331	0.058	-20.818	ZTF_g
59016.69	5.457049553315666e-16	2.7838890018487814e-17	17.34	0.055	-20.818	ZTF_g
59016.79	5.4130590303131e-16	2.6118292063635796e-17	17.348	0.052	-20.818	ZTF_g
59016.89	5.369325477055035e-16	2.435901966074667e-17	17.357	0.049	-20.818	ZTF_g
59016.99	5.325850737493053e-16	2.2569401180945094e-17	17.366	0.046	-20.818	ZTF_g
59017.09	5.282658775137867e-16	2.075839610288284e-17	17.375	0.043	-20.818	ZTF_g
59017.19	5.239790700768561e-16	1.8935668453880696e-17	17.384	0.039	-20.818	ZTF_g
59017.29	5.19729981964553e-16	1.7111742649280256e-17	17.393	0.036	-20.818	ZTF_g
59017.39	5.155246695899697e-16	1.529829806970235e-17	17.401	0.032	-20.818	ZTF_g
59017.49	5.113694231402526e-16	1.3508706131487463e-17	17.41	0.029	-20.818	ZTF_g
59017.59	5.072702752789218e-16	1.1759009579306997e-17	17.419	0.025	-20.818	ZTF_g
59017.69	5.032325100847657e-16	1.0069742104377811e-17	17.428	0.022	-20.818	ZTF_g
59017.79	4.992601883617571e-16	8.469392784616941e-18	17.436	0.018	-20.818	ZTF_g
59017.89	4.953558772378383e-16	7.001059556091657e-18	17.445	0.015	-20.818	ZTF_g
59017.99	4.915207661416258e-16	5.734449614149521e-18	17.453	0.013	-20.818	ZTF_g
59018.09	4.8775490592961725e-16	4.781194179332831e-18	17.461	0.011	-20.818	ZTF_g
59018.19	4.840574493760841e-16	4.285237931184249e-18	17.47	0.01	-20.818	ZTF_g
59018.29	4.804268890925254e-16	4.327116593578326e-18	17.478	0.01	-20.818	ZTF_g
59018.39	4.768612976949631e-16	4.816180663986591e-18	17.486	0.011	-20.818	ZTF_g
59018.49	4.733585802337327e-16	5.566171462586653e-18	17.494	0.013	-20.818	ZTF_g
59018.59	4.699167325510308e-16	6.424039174720163e-18	17.502	0.015	-20.818	ZTF_g
59018.69	4.665340977328796e-16	7.296969740325075e-18	17.51	0.017	-20.818	ZTF_g
59018.79	4.632096151407255e-16	8.132585551303741e-18	17.518	0.019	-20.818	ZTF_g
59018.89	4.599429612683734e-16	8.90084363146873e-18	17.525	0.021	-20.818	ZTF_g
59018.99	4.567344244067629e-16	9.583911994844759e-18	17.533	0.023	-20.818	ZTF_g
59019.09	4.535846632341035e-16	1.0170989066625017e-17	17.54	0.024	-20.818	ZTF_g
59019.19	4.504944574362499e-16	1.0655621572232684e-17	17.548	0.026	-20.818	ZTF_g
59019.29	4.474644557993317e-16	1.1034254337659692e-17	17.555	0.027	-20.818	ZTF_g
59019.39	4.444949210534642e-16	1.1305403888723416e-17	17.562	0.028	-20.818	ZTF_g
59019.49	4.415854835380908e-16	1.1469164855237911e-17	17.569	0.028	-20.818	ZTF_g
59019.59	4.3873494781020055e-16	1.1526912438860429e-17	17.576	0.029	-20.818	ZTF_g
59019.69	4.3594113155326114e-16	1.1481123080578398e-17	17.583	0.029	-20.818	ZTF_g
59019.79	4.3320070255851114e-16	1.1335268013605595e-17	17.59	0.028	-20.818	ZTF_g
59019.89	4.3050908089311463e-16	1.109376209271622e-17	17.597	0.028	-20.818	ZTF_g
59019.99	4.278605725533495e-16	1.0761964750259648e-17	17.604	0.027	-20.818	ZTF_g
59020.09	4.2524863410290926e-16	1.0346230413817545e-17	17.61	0.026	-20.818	ZTF_g
59020.19	4.2266614443703363e-16	9.85401284020443e-18	17.617	0.025	-20.818	ZTF_g
59020.29	4.201056745460888e-16	9.29404121503013e-18	17.624	0.024	-20.818	ZTF_g
59020.39	4.175597557855716e-16	8.67660142659776e-18	17.63	0.023	-20.818	ZTF_g
59020.49	4.1502114724924225e-16	8.013979669443211e-18	17.637	0.021	-20.818	ZTF_g
59020.59	4.124831026963294e-16	7.321161498289258e-18	17.643	0.019	-20.818	ZTF_g
59020.69	4.099396368737108e-16	6.6169264400223584e-18	17.65	0.018	-20.818	ZTF_g
59020.79	4.073857906243687e-16	5.925507810845754e-18	17.657	0.016	-20.818	ZTF_g
59020.89	4.0481785200629074e-16	5.278867730781464e-18	17.664	0.014	-20.818	ZTF_g
59020.99	4.0223338810772317e-16	4.718948749478888e-18	17.671	0.013	-20.818	ZTF_g
59021.09	3.996311350760398e-16	4.297181033363274e-18	17.678	0.012	-20.818	ZTF_g
59021.19	3.9701087201323186e-16	4.0653217260949315e-18	17.685	0.011	-20.818	ZTF_g
59021.29	3.943732943639036e-16	4.0541557291365465e-18	17.692	0.011	-20.818	ZTF_g
59021.39	3.917198788466509e-16	4.253654788467086e-18	17.7	0.012	-20.818	ZTF_g
59021.49	3.8905270189181545e-16	4.617621416525205e-18	17.707	0.013	-20.818	ZTF_g
59021.59	3.863742226291104e-16	5.087684586640879e-18	17.714	0.014	-20.818	ZTF_g
59021.69	3.836870664034781e-16	5.61214117873806e-18	17.722	0.016	-20.818	ZTF_g
59021.79	3.809938135333726e-16	6.1517336439020095e-18	17.73	0.018	-20.818	ZTF_g
59021.89	3.7829681967177473e-16	6.67832663652589e-18	17.737	0.019	-20.818	ZTF_g
59021.99	3.7559819825086474e-16	7.17199188767508e-18	17.745	0.021	-20.818	ZTF_g
59022.09	3.728999598048447e-16	7.618545867512113e-18	17.753	0.022	-20.818	ZTF_g
59022.19	3.702041769569102e-16	8.007851424151103e-18	17.761	0.023	-20.818	ZTF_g
59022.29	3.675131510537299e-16	8.332721841488838e-18	17.769	0.025	-20.818	ZTF_g
59022.39	3.648295798618228e-16	8.588226692646154e-18	17.777	0.026	-20.818	ZTF_g
59022.49	3.6215672599561883e-16	8.771252475532104e-18	17.785	0.026	-20.818	ZTF_g
59022.59	3.594985857285267e-16	8.8802239935401e-18	17.793	0.027	-20.818	ZTF_g
59022.69	3.568600581362244e-16	8.914929341046169e-18	17.801	0.027	-20.818	ZTF_g
59022.79	3.542471142829966e-16	8.876414888652136e-18	17.809	0.027	-20.818	ZTF_g
59022.89	3.516669436665059e-16	8.766931109188903e-18	17.817	0.027	-20.818	ZTF_g
59022.99	3.4912791498347696e-16	8.5899168487095e-18	17.825	0.027	-20.818	ZTF_g
59023.09	3.4663930176666014e-16	8.350020900968588e-18	17.832	0.026	-20.818	ZTF_g
59023.19	3.4421096268731926e-16	8.053173373351295e-18	17.84	0.025	-20.818	ZTF_g
59023.29	3.418530254738601e-16	7.706722553622244e-18	17.847	0.024	-20.818	ZTF_g
59023.39	3.395755730355979e-16	7.319658155115684e-18	17.855	0.023	-20.818	ZTF_g
59023.49	3.3738830177362137e-16	6.902950145677942e-18	17.862	0.022	-20.818	ZTF_g
59023.59	3.353001180924909e-16	6.4700258546760524e-18	17.868	0.021	-20.818	ZTF_g
59023.69	3.3331871774744037e-16	6.037358641549402e-18	17.875	0.02	-20.818	ZTF_g
59023.79	3.314501662459672e-16	5.625043817826686e-18	17.881	0.018	-20.818	ZTF_g
59023.89	3.2969849554117933e-16	5.2570121403772805e-18	17.887	0.017	-20.818	ZTF_g
59023.99	3.2806548714099813e-16	4.9601547495026426e-18	17.892	0.016	-20.818	ZTF_g
59024.09	3.265507666908552e-16	4.761335502498284e-18	17.897	0.016	-20.818	ZTF_g
59024.19	3.251519811910355e-16	4.681810208286368e-18	17.902	0.016	-20.818	ZTF_g
59024.29	3.2386497312838495e-16	4.730693323642106e-18	17.906	0.016	-20.818	ZTF_g
59024.39	3.226839904500178e-16	4.901481332510646e-18	17.91	0.016	-20.818	ZTF_g
59024.49	3.216020388327441e-16	5.174582856920506e-18	17.914	0.017	-20.818	ZTF_g
59024.59	3.2061130731562147e-16	5.523729346531049e-18	17.917	0.019	-20.818	ZTF_g
59024.69	3.197035918928416e-16	5.922019120999139e-18	17.92	0.02	-20.818	ZTF_g
59024.79	3.1887071510492995e-16	6.345436912799266e-18	17.923	0.022	-20.818	ZTF_g
59024.89	3.1810493664271427e-16	6.774064330961082e-18	17.926	0.023	-20.818	ZTF_g
59024.99	3.173992469962647e-16	7.192008387038965e-18	17.928	0.025	-20.818	ZTF_g
59025.09	3.1674740358222013e-16	7.586853737693235e-18	17.93	0.026	-20.818	ZTF_g
59025.19	3.1614386618342925e-16	7.949051851002723e-18	17.932	0.027	-20.818	ZTF_g
59025.29	3.155837232385853e-16	8.271400075793101e-18	17.934	0.028	-20.818	ZTF_g
59025.39	3.1506261223561614e-16	8.548641289407857e-18	17.936	0.029	-20.818	ZTF_g
59025.49	3.145766299544457e-16	8.777171444136125e-18	17.938	0.03	-20.818	ZTF_g
59025.59	3.1412222693312047e-16	8.954832642045102e-18	17.939	0.031	-20.818	ZTF_g
59025.69	3.136960912408212e-16	9.080771475350293e-18	17.941	0.031	-20.818	ZTF_g
59025.79	3.132950251714293e-16	9.155347323645239e-18	17.942	0.032	-20.818	ZTF_g
59025.89	3.1291581573146036e-16	9.180079937041575e-18	17.943	0.032	-20.818	ZTF_g
59025.99	3.125551252483171e-16	9.157629728576193e-18	17.945	0.032	-20.818	ZTF_g
59026.09	3.1220945449587814e-16	9.09180670889923e-18	17.946	0.032	-20.818	ZTF_g
59026.19	3.118751412264038e-16	8.987601223086335e-18	17.947	0.031	-20.818	ZTF_g
59026.29	3.11548358140944e-16	8.851227464347089e-18	17.948	0.031	-20.818	ZTF_g
59026.39	3.112251088939228e-16	8.690166946156791e-18	17.949	0.03	-20.818	ZTF_g
59026.49	3.109012222113655e-16	8.513190876103073e-18	17.95	0.03	-20.818	ZTF_g
59026.59	3.1057234471387035e-16	8.330328205669653e-18	17.952	0.029	-20.818	ZTF_g
59026.69	3.102339332549e-16	8.152731185414887e-18	17.953	0.029	-20.818	ZTF_g
59026.79	3.0988124692897583e-16	7.992377163192008e-18	17.954	0.028	-20.818	ZTF_g
59026.89	3.0950933997714157e-16	7.861544472119237e-18	17.955	0.028	-20.818	ZTF_g
59026.99	3.0911307834505634e-16	7.772027567528171e-18	17.957	0.027	-20.818	ZTF_g
59027.09	3.086872447154658e-16	7.73412524922383e-18	17.958	0.027	-20.818	ZTF_g
59027.19	3.0822670445419827e-16	7.75553582225632e-18	17.96	0.027	-20.818	ZTF_g
59027.29	3.077265810229094e-16	7.840388427307006e-18	17.962	0.028	-20.818	ZTF_g
59027.39	3.07182418720358e-16	7.988708176995552e-18	17.963	0.028	-20.818	ZTF_g
